Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
628	Spectrogram 1	1	4077.376000	4077.474000	4000.000000	18000.000000	8000.000000	Twitter	5.719655	-29.858744	81.194608	0
629	Spectrogram 1	1	4077.538000	4077.582000	4000.000000	18000.000000	8000.000000	Trill	10.060539	-28.832692	106.873218	0
630	Spectrogram 1	1	4079.980000	4080.342000	4000.000000	18000.000000	8000.000000	Trill	8.741537	-35.176872	60.419250	0
631	Spectrogram 1	1	4083.832000	4084.140000	4000.000000	18000.000000	8000.000000	Trill	6.738975	-27.997944	59.662870	0
632	Spectrogram 1	1	4084.186000	4084.278000	4000.000000	18000.000000	8000.000000	Twitter	6.068738	-24.010404	75.010255	0
633	Spectrogram 1	1	4084.348000	4084.428000	4000.000000	18000.000000	8000.000000	Twitter	6.063424	-24.540772	62.685062	0
634	Spectrogram 1	1	4084.486000	4084.572000	4000.000000	18000.000000	8000.000000	Twitter	6.196972	-25.391160	61.055437	0
635	Spectrogram 1	1	4084.630000	4084.710000	4000.000000	18000.000000	8000.000000	Twitter	6.958654	-24.820707	66.814029	0
636	Spectrogram 1	1	4084.774000	4084.860000	4000.000000	18000.000000	8000.000000	Twitter	5.995402	-25.720195	61.520439	0
637	Spectrogram 1	1	4084.912000	4084.992000	4000.000000	18000.000000	8000.000000	Twitter	6.747372	-25.377693	64.374729	0
638	Spectrogram 1	1	4085.044000	4085.154000	4000.000000	18000.000000	8000.000000	Twitter	6.371247	-28.074175	78.766252	0
639	Spectrogram 1	1	4085.188000	4085.346000	4000.000000	18000.000000	8000.000000	Trill	8.402407	-29.449046	57.422351	0
640	Spectrogram 1	1	4106.966000	4107.256000	4000.000000	18000.000000	8000.000000	Trill	16.713051	-29.266787	138.938038	0
641	Spectrogram 1	1	4135.796000	4136.866000	4000.000000	18000.000000	8000.000000	Trillphee	12.225976	-27.813188	135.054572	0
642	Spectrogram 1	1	4144.058000	4144.306000	4000.000000	18000.000000	8000.000000	Trill	10.722475	-36.182065	59.373266	0
643	Spectrogram 1	1	4146.368000	4146.694000	4000.000000	18000.000000	8000.000000	Trill	8.487476	-37.452189	48.486693	0
644	Spectrogram 1	1	4148.360000	4148.746000	4000.000000	18000.000000	8000.000000	Trill	9.708206	-35.160924	77.510406	0
645	Spectrogram 1	1	4156.628000	4156.720000	4000.000000	18000.000000	8000.000000	Twitter	5.356239	-28.125815	62.652100	0
646	Spectrogram 1	1	4156.796000	4156.870000	4000.000000	18000.000000	8000.000000	Twitter	5.239276	-25.523623	64.618054	0
647	Spectrogram 1	1	4156.946000	4157.020000	4000.000000	18000.000000	8000.000000	Twitter	5.171414	-25.610384	58.265559	0
648	Spectrogram 1	1	4157.084000	4157.158000	4000.000000	18000.000000	8000.000000	Twitter	5.548807	-25.904617	56.200390	0
649	Spectrogram 1	1	4157.222000	4157.290000	4000.000000	18000.000000	8000.000000	Twitter	5.839148	-25.565786	53.733376	0
650	Spectrogram 1	1	4157.348000	4157.428000	4000.000000	18000.000000	8000.000000	Twitter	5.643951	-26.739841	54.498533	0
651	Spectrogram 1	1	4157.480000	4157.572000	4000.000000	18000.000000	8000.000000	Twitter	5.678116	-26.707793	72.739141	0
652	Spectrogram 1	1	4157.612000	4157.722000	4000.000000	18000.000000	8000.000000	Twitter	5.888190	-28.057992	103.060464	0
653	Spectrogram 1	1	4157.750000	4157.824000	4000.000000	18000.000000	8000.000000	Twitter	10.046550	-28.362788	122.916994	0
654	Spectrogram 1	1	4157.870000	4157.926000	4000.000000	18000.000000	8000.000000	Trill	13.031510	-33.812384	82.614558	0
655	Spectrogram 1	1	4166.198000	4166.620000	4000.000000	18000.000000	8000.000000	Trill	7.866075	-36.713646	54.187884	0
656	Spectrogram 1	1	4177.880000	4178.092000	4000.000000	18000.000000	8000.000000	Trill	8.924476	-36.127670	67.398676	0
657	Spectrogram 1	1	4182.392000	4182.682000	4000.000000	18000.000000	8000.000000	Trill	4.865191	-36.949655	56.415751	1
658	Spectrogram 1	1	4186.742000	4186.912000	4000.000000	18000.000000	8000.000000	Trill	9.400413	-36.965543	69.400865	0
659	Spectrogram 1	1	4193.174000	4193.530000	4000.000000	18000.000000	8000.000000	Trill	10.005598	-34.983669	71.426793	0
660	Spectrogram 1	1	4198.124000	4198.528000	4000.000000	18000.000000	8000.000000	Trill	11.262105	-34.558083	86.500673	0
661	Spectrogram 1	1	4201.596000	4201.838000	4000.000000	18000.000000	8000.000000	Trill	13.165796	-34.994719	87.955398	0
662	Spectrogram 1	1	4204.710000	4205.114000	4000.000000	18000.000000	8000.000000	Trill	8.664294	-30.838627	105.387395	0
663	Spectrogram 1	1	4210.908000	4211.210000	4000.000000	18000.000000	8000.000000	Trill	11.476013	-36.268297	60.049114	0
664	Spectrogram 1	1	4224.084000	4224.248000	4000.000000	18000.000000	8000.000000	Trill	12.687469	-33.931128	87.383208	0
665	Spectrogram 1	1	4242.792000	4243.052000	4000.000000	18000.000000	8000.000000	Trill	14.201028	-31.239273	121.670167	0
666	Spectrogram 1	1	4243.176000	4243.898000	4000.000000	18000.000000	8000.000000	Phee	4.643648	-33.054675	61.641661	1
667	Spectrogram 1	1	4246.896000	4247.162000	4000.000000	18000.000000	8000.000000	Trill	11.781081	-36.917644	66.267229	0
668	Spectrogram 1	1	4255.884000	4256.090000	4000.000000	18000.000000	8000.000000	Trill	11.916135	-34.921584	64.915894	0
669	Spectrogram 1	1	4259.418000	4259.564000	4000.000000	18000.000000	8000.000000	Trill	14.366742	-34.147143	83.052874	0
670	Spectrogram 1	1	4275.570000	4275.698000	4000.000000	18000.000000	8000.000000	Trill	12.314528	-31.723389	95.282359	0
671	Spectrogram 1	1	4287.600000	4288.730000	4000.000000	18000.000000	8000.000000	Trillphee	15.882332	-25.574017	180.266486	0
672	Spectrogram 1	1	4296.474000	4296.698000	4000.000000	18000.000000	8000.000000	Trill	8.810928	-35.115378	67.486320	0
673	Spectrogram 1	1	4300.144000	4300.476000	4000.000000	18000.000000	8000.000000	Trill	9.225985	-35.245690	70.620743	0
674	Spectrogram 1	1	4303.612000	4303.920000	4000.000000	18000.000000	8000.000000	Trill	12.448220	-33.901556	101.053045	0
675	Spectrogram 1	1	4305.010000	4305.090000	4000.000000	18000.000000	8000.000000	Twitter	6.183599	-28.619314	74.229907	0
676	Spectrogram 1	1	4305.154000	4305.234000	4000.000000	18000.000000	8000.000000	Twitter	7.725725	-25.306987	67.516962	0
677	Spectrogram 1	1	4305.298000	4305.378000	4000.000000	18000.000000	8000.000000	Twitter	7.375394	-26.663104	70.345363	0
678	Spectrogram 1	1	4305.424000	4305.498000	4000.000000	18000.000000	8000.000000	Twitter	7.714535	-26.229777	69.432919	0
679	Spectrogram 1	1	4305.550000	4305.630000	4000.000000	18000.000000	8000.000000	Twitter	7.298871	-26.978982	73.871446	0
680	Spectrogram 1	1	4305.652000	4305.768000	4000.000000	18000.000000	8000.000000	Twitter	6.913874	-28.527059	84.955761	0
681	Spectrogram 1	1	4305.796000	4305.882000	4000.000000	18000.000000	8000.000000	Twitter	9.243604	-28.836718	88.608789	0
682	Spectrogram 1	1	4305.928000	4306.002000	4000.000000	18000.000000	8000.000000	Trill	13.038040	-31.501957	94.390538	0
683	Spectrogram 1	1	4319.740000	4319.880000	4000.000000	18000.000000	8000.000000	Trill	13.459338	-33.038239	69.091582	0
684	Spectrogram 1	1	4341.400000	4341.648000	4000.000000	18000.000000	8000.000000	Trill	9.894718	-33.455228	89.892059	0
685	Spectrogram 1	1	4361.368000	4361.454000	4000.000000	18000.000000	8000.000000	Trill	9.535948	-34.265679	66.180846	0
686	Spectrogram 1	1	4362.328000	4362.720000	4000.000000	18000.000000	8000.000000	Trill	10.292007	-34.353121	83.971353	0
687	Spectrogram 1	1	4365.454000	4365.840000	4000.000000	18000.000000	8000.000000	Trill	11.040539	-34.861865	88.612414	0
688	Spectrogram 1	1	4370.764000	4371.018000	4000.000000	18000.000000	8000.000000	Trill	10.281165	-36.518128	72.470647	0
689	Spectrogram 1	1	4375.024000	4375.284000	4000.000000	18000.000000	8000.000000	Trill	14.129771	-36.540174	58.658898	0
690	Spectrogram 1	1	4379.386000	4379.802000	4000.000000	18000.000000	8000.000000	Trill	8.195150	-34.770167	61.779265	0
691	Spectrogram 1	1	4381.132000	4381.200000	4000.000000	18000.000000	8000.000000	Twitter	5.209738	-26.786884	79.533567	0
692	Spectrogram 1	1	4381.270000	4381.356000	4000.000000	18000.000000	8000.000000	Twitter	5.960997	-25.762648	74.317881	0
693	Spectrogram 1	1	4381.420000	4381.494000	4000.000000	18000.000000	8000.000000	Twitter	6.136961	-25.621313	72.112726	0
694	Spectrogram 1	1	4381.552000	4381.632000	4000.000000	18000.000000	8000.000000	Twitter	6.098717	-26.932017	68.059746	0
695	Spectrogram 1	1	4381.678000	4381.758000	4000.000000	18000.000000	8000.000000	Twitter	6.268340	-26.041901	75.292083	0
696	Spectrogram 1	1	4381.798000	4381.884000	4000.000000	18000.000000	8000.000000	Twitter	6.438564	-27.617234	79.381308	0
697	Spectrogram 1	1	4381.924000	4382.016000	4000.000000	18000.000000	8000.000000	Twitter	8.147268	-28.466638	103.750684	0
698	Spectrogram 1	1	4382.080000	4382.130000	4000.000000	18000.000000	8000.000000	Twitter	14.772368	-31.111565	81.400436	0
699	Spectrogram 1	1	4411.604000	4413.100000	4000.000000	18000.000000	8000.000000	Trillphee	10.466169	-25.049941	136.642470	0
700	Spectrogram 1	1	4425.404000	4425.538000	4000.000000	18000.000000	8000.000000	Trill	12.602659	-35.275585	77.581897	0
701	Spectrogram 1	1	4427.714000	4427.914000	4000.000000	18000.000000	8000.000000	Trill	10.472296	-36.013677	65.145221	0
702	Spectrogram 1	1	4428.794000	4429.084000	4000.000000	18000.000000	8000.000000	Trill	11.311575	-35.443364	67.368177	0
703	Spectrogram 1	1	4435.046000	4435.138000	4000.000000	18000.000000	8000.000000	Twitter	6.525556	-29.297756	87.941237	0
704	Spectrogram 1	1	4435.232000	4435.336000	4000.000000	18000.000000	8000.000000	Twitter	4.677412	-25.823283	66.481297	1
705	Spectrogram 1	1	4435.394000	4435.480000	4000.000000	18000.000000	8000.000000	Twitter	5.508695	-25.220475	58.250271	0
706	Spectrogram 1	1	4435.538000	4435.618000	4000.000000	18000.000000	8000.000000	Twitter	6.452674	-25.283256	54.238794	0
707	Spectrogram 1	1	4435.688000	4435.756000	4000.000000	18000.000000	8000.000000	Twitter	7.164907	-24.242024	57.236109	0
708	Spectrogram 1	1	4435.844000	4435.900000	4000.000000	18000.000000	8000.000000	Twitter	5.798493	-26.913595	36.942983	0
709	Spectrogram 1	1	4435.976000	4436.056000	4000.000000	18000.000000	8000.000000	Twitter	6.952084	-26.405110	47.942932	0
710	Spectrogram 1	1	4436.108000	4436.224000	4000.000000	18000.000000	8000.000000	Twitter	6.998076	-26.788112	76.243829	0
711	Spectrogram 1	1	4436.252000	4436.326000	4000.000000	18000.000000	8000.000000	Twitter	10.717647	-26.546750	124.058561	0
712	Spectrogram 1	1	4440.494000	4440.610000	4000.000000	18000.000000	8000.000000	Phee	5.645561	-37.747266	52.031124	0
713	Spectrogram 1	1	4442.420000	4442.584000	4000.000000	18000.000000	8000.000000	Trill	14.804756	-33.703732	80.943550	0
714	Spectrogram 1	1	4451.744000	4451.932000	4000.000000	18000.000000	8000.000000	Trill	16.822192	-31.229686	121.443205	0
715	Spectrogram 1	1	4452.134000	4453.240000	4000.000000	18000.000000	8000.000000	Phee	8.082449	-21.283493	159.460008	0
716	Spectrogram 1	1	4465.760000	4465.942000	4000.000000	18000.000000	8000.000000	Trill	9.857469	-35.216464	60.806488	0
717	Spectrogram 1	1	4473.176000	4473.490000	4000.000000	18000.000000	8000.000000	Trill	12.935019	-34.601267	90.889426	0
718	Spectrogram 1	1	4475.174000	4475.284000	4000.000000	18000.000000	8000.000000	Trill	13.596310	-33.898041	80.703314	0
719	Spectrogram 1	1	4512.954000	4513.226000	4000.000000	18000.000000	8000.000000	Trill	14.451520	-30.151526	124.304775	0
720	Spectrogram 1	1	4527.930000	4528.184000	4000.000000	18000.000000	8000.000000	Trill	11.765231	-33.443522	95.204830	0
721	Spectrogram 1	1	4531.968000	4532.144000	4000.000000	18000.000000	8000.000000	Trill	12.103434	-35.399451	101.890826	0
722	Spectrogram 1	1	4533.492000	4533.572000	4000.000000	18000.000000	8000.000000	Trill	11.406871	-36.826383	86.089640	0
723	Spectrogram 1	1	4534.158000	4534.256000	4000.000000	18000.000000	8000.000000	Twitter	6.485068	-27.884062	81.356626	0
724	Spectrogram 1	1	4534.296000	4534.406000	4000.000000	18000.000000	8000.000000	Twitter	8.634991	-25.820101	101.108016	0
725	Spectrogram 1	1	4534.440000	4534.556000	4000.000000	18000.000000	8000.000000	Twitter	7.819066	-26.796560	90.688312	0
726	Spectrogram 1	1	4534.554000	4534.682000	4000.000000	18000.000000	8000.000000	Twitter	7.828466	-27.438471	99.289319	0
727	Spectrogram 1	1	4534.710000	4534.814000	4000.000000	18000.000000	8000.000000	Twitter	9.584440	-26.910403	123.728157	0
728	Spectrogram 1	1	4534.848000	4534.934000	4000.000000	18000.000000	8000.000000	Twitter	15.920000	-27.636467	221.270712	0
729	Spectrogram 1	1	4534.986000	4535.054000	4000.000000	18000.000000	8000.000000	Trill	19.252651	-30.880145	120.949411	0
730	Spectrogram 1	1	4536.198000	4536.398000	4000.000000	18000.000000	8000.000000	Trill	12.972791	-30.846832	149.334043	0
731	Spectrogram 1	1	4536.480000	4536.566000	4000.000000	18000.000000	8000.000000	Twitter	6.196075	-26.575654	87.030104	0
732	Spectrogram 1	1	4536.612000	4536.692000	4000.000000	18000.000000	8000.000000	Twitter	6.031849	-27.500526	71.422692	0
733	Spectrogram 1	1	4536.750000	4536.824000	4000.000000	18000.000000	8000.000000	Twitter	5.668643	-27.564941	68.757196	0
734	Spectrogram 1	1	4536.870000	4536.956000	4000.000000	18000.000000	8000.000000	Twitter	5.734161	-29.308474	76.794146	0
735	Spectrogram 1	1	4537.008000	4537.064000	4000.000000	18000.000000	8000.000000	Twitter	7.223001	-33.365977	101.234877	0
736	Spectrogram 1	1	4542.198000	4542.320000	4000.000000	18000.000000	8000.000000	Trill	5.675271	-37.545769	34.974276	0
737	Spectrogram 1	1	4588.308000	4588.370000	4000.000000	18000.000000	8000.000000	Twitter	5.058992	-26.836846	43.082643	0
738	Spectrogram 1	1	4588.452000	4588.526000	4000.000000	18000.000000	8000.000000	Twitter	5.751122	-26.335180	43.817946	0
739	Spectrogram 1	1	4588.602000	4588.676000	4000.000000	18000.000000	8000.000000	Twitter	6.948798	-25.341028	50.249568	0
740	Spectrogram 1	1	4588.740000	4588.820000	4000.000000	18000.000000	8000.000000	Twitter	6.811439	-25.159823	56.069033	0
741	Spectrogram 1	1	4589.034000	4589.132000	4000.000000	18000.000000	8000.000000	Twitter	4.843115	-27.103543	63.156197	1
742	Spectrogram 1	1	4589.178000	4589.276000	4000.000000	18000.000000	8000.000000	Twitter	6.141229	-29.072071	101.397142	0
