Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
218	Spectrogram 1	1	1173.500000	1173.628000	4000.000000	18000.000000	8000.000000	Trill	8.188797	-30.600588	66.784900	0
219	Spectrogram 1	1	1173.824000	1173.958000	4000.000000	18000.000000	8000.000000	Trill	7.610667	-32.799761	72.081133	0
220	Spectrogram 1	1	1174.004000	1174.054000	4000.000000	18000.000000	8000.000000	Trill	14.323798	-34.200302	90.393899	0
221	Spectrogram 1	1	1176.704000	1177.648000	4000.000000	18000.000000	8000.000000	Phee	9.122962	-32.392321	96.083289	0
222	Spectrogram 1	1	1179.554000	1179.886000	4000.000000	18000.000000	8000.000000	Trillphee	11.795523	-33.347935	116.441935	0
223	Spectrogram 1	1	1179.908000	1180.162000	4000.000000	18000.000000	8000.000000	Trill	10.483893	-31.389237	99.834369	0
224	Spectrogram 1	1	1180.250000	1180.390000	4000.000000	18000.000000	8000.000000	Phee	10.539086	-30.863970	87.709060	0
225	Spectrogram 1	1	1182.176000	1182.478000	4000.000000	18000.000000	8000.000000	Phee	5.161891	-33.381149	51.549803	1
226	Spectrogram 1	1	1183.604000	1183.972000	4000.000000	18000.000000	8000.000000	Phee	11.129839	-27.534791	101.045811	0
227	Spectrogram 1	1	1186.688000	1188.070000	4000.000000	18000.000000	8000.000000	Phee	7.626077	-32.196580	87.353099	0
228	Spectrogram 1	1	1193.942000	1195.102000	4000.000000	18000.000000	8000.000000	Phee	16.358675	-23.864050	215.209905	0
229	Spectrogram 1	1	1198.418000	1199.176000	4000.000000	18000.000000	8000.000000	Trillphee	9.905116	-27.385508	133.415368	0
230	Spectrogram 1	1	1199.198000	1199.578000	4000.000000	18000.000000	8000.000000	Phee	11.487437	-28.818774	115.362157	0
231	Spectrogram 1	1	1199.924000	1199.974000	4000.000000	18000.000000	8000.000000	Trill	10.386003	-39.694053	33.032156	0
232	Spectrogram 1	1	1202.412000	1202.456000	4000.000000	18000.000000	8000.000000	Trill	9.610058	-36.912055	31.463134	3
233	Spectrogram 1	1	1202.520000	1202.660000	4000.000000	18000.000000	8000.000000	Trill	10.413429	-38.397997	37.302504	0
234	Spectrogram 1	1	1202.826000	1202.906000	4000.000000	18000.000000	8000.000000	Trill	9.326919	-39.254455	36.582201	0
235	Spectrogram 1	1	1203.666000	1203.842000	4000.000000	18000.000000	8000.000000	Trill	6.166756	-38.611704	30.293242	3
236	Spectrogram 1	1	1204.176000	1204.280000	4000.000000	18000.000000	8000.000000	Trillphee	7.445938	-37.696430	30.716906	3
237	Spectrogram 1	1	1204.344000	1204.436000	4000.000000	18000.000000	8000.000000	Trill	7.789138	-35.482835	41.240373	0
238	Spectrogram 1	1	1204.578000	1204.670000	4000.000000	18000.000000	8000.000000	Phee	9.066666	-34.344193	73.330755	0
239	Spectrogram 1	1	1204.932000	1205.024000	4000.000000	18000.000000	8000.000000	Trill	8.071303	-35.444824	56.885078	0
240	Spectrogram 1	1	1205.082000	1205.144000	4000.000000	18000.000000	8000.000000	Trillphee	5.089738	-34.764782	52.766046	1
241	Spectrogram 1	1	1205.376000	1205.432000	4000.000000	18000.000000	8000.000000	Trill	7.169745	-35.120926	41.211273	0
242	Spectrogram 1	1	1206.132000	1206.200000	4000.000000	18000.000000	8000.000000	Trill	11.498162	-38.514484	31.563434	3
243	Spectrogram 1	1	1206.756000	1206.824000	4000.000000	18000.000000	8000.000000	Trill	5.210637	-35.901503	39.510905	1
244	Spectrogram 1	1	1207.380000	1207.454000	4000.000000	18000.000000	8000.000000	Trill	4.527861	-36.675022	33.908205	1
245	Spectrogram 1	1	1207.518000	1207.946000	4000.000000	18000.000000	8000.000000	Trill	8.195045	-35.763887	44.482711	0
246	Spectrogram 1	1	1208.034000	1208.426000	4000.000000	18000.000000	8000.000000	Trill	7.579583	-34.524166	52.979086	0
247	Spectrogram 1	1	1208.514000	1208.624000	4000.000000	18000.000000	8000.000000	Trill	5.409977	-35.610743	44.946057	1
248	Spectrogram 1	1	1208.664000	1208.744000	4000.000000	18000.000000	8000.000000	Trill	6.568423	-35.603712	48.274482	0
249	Spectrogram 1	1	1208.832000	1208.930000	4000.000000	18000.000000	8000.000000	Trill	6.561521	-35.468738	46.402739	0
250	Spectrogram 1	1	1209.294000	1209.896000	4000.000000	18000.000000	8000.000000	Trillphee	8.841835	-34.519712	62.483137	0
251	Spectrogram 1	1	1210.902000	1211.510000	4000.000000	18000.000000	8000.000000	Phee	9.990350	-32.364219	71.133520	0
252	Spectrogram 1	1	1211.826000	1212.416000	4000.000000	18000.000000	8000.000000	Trillphee	8.821181	-33.704746	67.984026	0
253	Spectrogram 1	1	1212.588000	1212.662000	4000.000000	18000.000000	8000.000000	Trill	9.996691	-33.031834	54.112523	0
254	Spectrogram 1	1	1212.696000	1212.932000	4000.000000	18000.000000	8000.000000	Trill	8.564881	-34.390216	47.643121	0
255	Spectrogram 1	1	1213.998000	1214.072000	4000.000000	18000.000000	8000.000000	Trill	15.618603	-35.044019	59.023607	0
256	Spectrogram 1	1	1214.352000	1214.516000	4000.000000	18000.000000	8000.000000	Phee	13.128052	-36.428185	42.475232	0
257	Spectrogram 1	1	1215.276000	1215.758000	4000.000000	18000.000000	8000.000000	Trill	10.661254	-34.407192	53.218763	0
258	Spectrogram 1	1	1215.792000	1216.124000	4000.000000	18000.000000	8000.000000	Trillphee	8.851707	-32.007917	66.108339	0
259	Spectrogram 1	1	1216.164000	1216.268000	4000.000000	18000.000000	8000.000000	Trillphee	7.427818	-33.937932	65.166946	0
260	Spectrogram 1	1	1216.884000	1216.988000	4000.000000	18000.000000	8000.000000	Trill	7.935163	-36.073754	42.613718	0
261	Spectrogram 1	1	1219.248000	1220.126000	4000.000000	18000.000000	8000.000000	Phee	10.449070	-27.849963	97.608817	0
262	Spectrogram 1	1	1220.160000	1220.468000	4000.000000	18000.000000	8000.000000	Trillphee	13.646277	-30.458005	80.904441	0
263	Spectrogram 1	1	1223.376000	1223.468000	4000.000000	18000.000000	8000.000000	Trillphee	12.196564	-35.559051	54.594171	0
264	Spectrogram 1	1	1225.680000	1227.194000	4000.000000	18000.000000	8000.000000	Trillphee	11.903530	-25.845961	134.398110	0
265	Spectrogram 1	1	1230.318000	1230.416000	4000.000000	18000.000000	8000.000000	Trillphee	8.029729	-33.242352	55.954380	0
266	Spectrogram 1	1	1230.528000	1230.620000	4000.000000	18000.000000	8000.000000	Trillphee	7.952786	-31.104896	45.837023	0
267	Spectrogram 1	1	1231.614000	1231.694000	4000.000000	18000.000000	8000.000000	Trillphee	9.083926	-35.367460	49.521374	0
268	Spectrogram 1	1	1231.950000	1232.198000	4000.000000	18000.000000	8000.000000	Trillphee	5.252401	-33.319407	39.723243	1
269	Spectrogram 1	1	1232.220000	1232.486000	4000.000000	18000.000000	8000.000000	Trillphee	14.343948	-30.716869	87.766984	0
270	Spectrogram 1	1	1234.206000	1234.376000	4000.000000	18000.000000	8000.000000	Trill	6.075377	-35.330915	35.810305	0
271	Spectrogram 1	1	1235.382000	1236.014000	4000.000000	18000.000000	8000.000000	Trillphee	8.027115	-34.014096	62.820200	0
272	Spectrogram 1	1	1239.126000	1239.938000	4000.000000	18000.000000	8000.000000	Phee	15.464696	-23.536191	139.935117	0
273	Spectrogram 1	1	1239.966000	1240.544000	4000.000000	18000.000000	8000.000000	Trillphee	7.551952	-30.303926	66.787918	0
274	Spectrogram 1	1	1242.714000	1242.944000	4000.000000	18000.000000	8000.000000	Trillphee	4.833451	-33.840151	35.952253	1
275	Spectrogram 1	1	1243.980000	1245.080000	4000.000000	18000.000000	8000.000000	Phee	9.895037	-24.822098	124.973017	0
276	Spectrogram 1	1	1249.740000	1249.808000	4000.000000	18000.000000	8000.000000	Trill	8.110322	-39.549285	34.961613	0
277	Spectrogram 1	1	1250.064000	1250.168000	4000.000000	18000.000000	8000.000000	Trill	5.083626	-36.806925	38.236121	1
278	Spectrogram 1	1	1250.316000	1250.366000	4000.000000	18000.000000	8000.000000	Trill	5.628247	-35.858652	47.955946	1
279	Spectrogram 1	1	1253.046000	1254.098000	4000.000000	18000.000000	8000.000000	Trillphee	12.325031	-26.304409	125.489038	0
280	Spectrogram 1	1	1256.640000	1256.840000	4000.000000	18000.000000	8000.000000	Trillphee	13.485308	-36.618478	45.716167	0
281	Spectrogram 1	1	1258.008000	1258.082000	4000.000000	18000.000000	8000.000000	Trill	16.635836	-31.485857	84.339103	0
282	Spectrogram 1	1	1258.152000	1258.862000	4000.000000	18000.000000	8000.000000	Phee	12.879198	-24.763818	131.312237	0
283	Spectrogram 1	1	1264.152000	1264.412000	4000.000000	18000.000000	8000.000000	Trill	5.280213	-36.639733	38.909644	1
284	Spectrogram 1	1	1265.328000	1265.390000	4000.000000	18000.000000	8000.000000	Trill	4.704518	-35.412127	43.868347	1
285	Spectrogram 1	1	1272.444000	1272.650000	4000.000000	18000.000000	8000.000000	Trill	11.891055	-38.293506	35.949633	0
286	Spectrogram 1	1	1272.732000	1272.884000	4000.000000	18000.000000	8000.000000	Trillphee	11.760647	-36.169696	54.263978	0
287	Spectrogram 1	1	1285.986000	1286.246000	4000.000000	18000.000000	8000.000000	Trillphee	6.374115	-38.324201	32.530900	0
288	Spectrogram 1	1	1291.530000	1291.796000	4000.000000	18000.000000	8000.000000	Trillphee	10.943662	-36.538502	53.658942	0
289	Spectrogram 1	1	1303.342000	1303.482000	4000.000000	18000.000000	8000.000000	Trill	10.216523	-34.468794	39.657053	0
290	Spectrogram 1	1	1303.606000	1304.292000	4000.000000	18000.000000	8000.000000	Phee	12.111725	-34.619768	60.957805	0
291	Spectrogram 1	1	1309.810000	1309.980000	4000.000000	18000.000000	8000.000000	Trillphee	13.301183	-38.478046	38.477310	0
292	Spectrogram 1	1	1310.110000	1310.226000	4000.000000	18000.000000	8000.000000	Trillphee	14.626157	-33.951674	50.536460	0
293	Spectrogram 1	1	1310.536000	1310.604000	4000.000000	18000.000000	8000.000000	Phee	12.180452	-37.059026	34.075052	0
294	Spectrogram 1	1	1310.662000	1310.742000	4000.000000	18000.000000	8000.000000	Trillphee	14.241024	-34.746939	70.334528	0
295	Spectrogram 1	1	1314.070000	1314.156000	4000.000000	18000.000000	8000.000000	Trill	12.177296	-35.888958	34.388571	0
296	Spectrogram 1	1	1319.854000	1320.234000	4000.000000	18000.000000	8000.000000	Trillphee	19.891499	-32.008323	112.091569	0
297	Spectrogram 1	1	1321.132000	1321.248000	4000.000000	18000.000000	8000.000000	Trill	18.582667	-29.407849	109.595746	0
298	Spectrogram 1	1	1321.354000	1321.434000	4000.000000	18000.000000	8000.000000	Phee	20.042199	-26.160321	128.666423	0
299	Spectrogram 1	1	1321.612000	1321.698000	4000.000000	18000.000000	8000.000000	Phee	15.620005	-30.407971	88.060700	0
300	Spectrogram 1	1	1323.832000	1323.936000	4000.000000	18000.000000	8000.000000	Trill	14.907943	-35.851047	62.608738	0
301	Spectrogram 1	1	1325.032000	1325.100000	4000.000000	18000.000000	8000.000000	Trill	14.270204	-34.440923	66.555912	0
302	Spectrogram 1	1	1325.128000	1325.370000	4000.000000	18000.000000	8000.000000	Phee	18.644170	-26.699422	133.593941	0
303	Spectrogram 1	1	1325.512000	1325.592000	4000.000000	18000.000000	8000.000000	Trill	15.684299	-30.946955	92.423981	0
304	Spectrogram 1	1	1329.580000	1329.678000	4000.000000	18000.000000	8000.000000	Trillphee	9.387503	-34.677169	68.913273	0
305	Spectrogram 1	1	1334.836000	1334.994000	4000.000000	18000.000000	8000.000000	Trillphee	13.268811	-35.717270	62.305695	0
306	Spectrogram 1	1	1335.040000	1335.192000	4000.000000	18000.000000	8000.000000	Trillphee	8.085716	-33.641796	67.032871	0
307	Spectrogram 1	1	1335.292000	1335.426000	4000.000000	18000.000000	8000.000000	Trillphee	12.283160	-29.912281	89.753481	0
308	Spectrogram 1	1	1335.532000	1335.642000	4000.000000	18000.000000	8000.000000	Trillphee	9.222731	-34.394180	62.950244	0
309	Spectrogram 1	1	1335.886000	1335.954000	4000.000000	18000.000000	8000.000000	Trill	13.210239	-36.701557	57.475609	0
310	Spectrogram 1	1	1336.990000	1337.352000	4000.000000	18000.000000	8000.000000	Trillphee	9.131123	-35.168474	53.214965	0
311	Spectrogram 1	1	1337.392000	1338.018000	4000.000000	18000.000000	8000.000000	Phee	12.906925	-28.004853	133.556776	0
312	Spectrogram 1	1	1341.334000	1341.450000	4000.000000	18000.000000	8000.000000	Trillphee	13.370521	-37.859461	59.446891	0
313	Spectrogram 1	1	1341.562000	1341.666000	4000.000000	18000.000000	8000.000000	Trillphee	13.592382	-38.769185	40.818742	0
314	Spectrogram 1	1	1341.706000	1341.768000	4000.000000	18000.000000	8000.000000	Trill	10.706332	-38.478296	46.362687	0
315	Spectrogram 1	1	1343.884000	1343.940000	4000.000000	18000.000000	8000.000000	Trill	13.186490	-38.814213	41.495464	0
316	Spectrogram 1	1	1344.010000	1344.966000	4000.000000	18000.000000	8000.000000	Phee	8.458911	-30.892511	86.302723	0
317	Spectrogram 1	1	1345.594000	1345.674000	4000.000000	18000.000000	8000.000000	Trill	6.830153	-38.905969	33.603402	0
318	Spectrogram 1	1	1347.808000	1347.900000	4000.000000	18000.000000	8000.000000	Trill	4.369043	-36.694582	35.349815	1
319	Spectrogram 1	1	1348.948000	1350.012000	4000.000000	18000.000000	8000.000000	Phee	7.676909	-31.001809	90.807124	0
320	Spectrogram 1	1	1350.610000	1350.756000	4000.000000	18000.000000	8000.000000	Trillphee	10.727106	-37.960334	48.564763	0
321	Spectrogram 1	1	1350.976000	1351.218000	4000.000000	18000.000000	8000.000000	Trill	10.289646	-36.186938	49.012973	0
322	Spectrogram 1	1	1351.702000	1352.010000	4000.000000	18000.000000	8000.000000	Trill	12.276952	-38.240898	30.705931	3
323	Spectrogram 1	1	1352.302000	1352.478000	4000.000000	18000.000000	8000.000000	Trill	10.036253	-32.856926	53.644729	0
324	Spectrogram 1	1	1352.650000	1352.724000	4000.000000	18000.000000	8000.000000	Trill	10.865970	-33.937261	56.492888	0
325	Spectrogram 1	1	1353.088000	1353.138000	4000.000000	18000.000000	8000.000000	Phee	11.751053	-31.808857	96.572814	0
326	Spectrogram 1	1	1353.646000	1353.756000	4000.000000	18000.000000	8000.000000	Trill	12.950459	-34.750807	63.955326	0
327	Spectrogram 1	1	1353.790000	1353.858000	4000.000000	18000.000000	8000.000000	Trill	11.812941	-34.940708	49.457808	0
328	Spectrogram 1	1	1353.952000	1354.020000	4000.000000	18000.000000	8000.000000	Trill	12.329271	-33.810431	53.300068	0
329	Spectrogram 1	1	1354.936000	1355.046000	4000.000000	18000.000000	8000.000000	Phee	5.167873	-36.919290	36.655774	1
330	Spectrogram 1	1	1355.086000	1355.160000	4000.000000	18000.000000	8000.000000	Trillphee	11.750804	-33.296280	63.863092	0
331	Spectrogram 1	1	1356.412000	1356.516000	4000.000000	18000.000000	8000.000000	Trill	7.261829	-35.317697	49.026593	0
332	Spectrogram 1	1	1356.868000	1356.930000	4000.000000	18000.000000	8000.000000	Trill	16.639312	-31.903244	103.980954	0
333	Spectrogram 1	1	1357.000000	1357.092000	4000.000000	18000.000000	8000.000000	Phee	10.168603	-28.679964	77.215816	0
334	Spectrogram 1	1	1364.632000	1365.642000	4000.000000	18000.000000	8000.000000	Phee	12.834300	-28.047060	123.068534	0
335	Spectrogram 1	1	1366.672000	1366.962000	4000.000000	18000.000000	8000.000000	Phee	11.872749	-31.706509	70.991647	0
336	Spectrogram 1	1	1368.898000	1370.598000	4000.000000	18000.000000	8000.000000	Phee	7.835749	-30.985137	103.511401	0
337	Spectrogram 1	1	1377.148000	1377.336000	4000.000000	18000.000000	8000.000000	Phee	6.493657	-32.353519	53.338731	0
338	Spectrogram 1	1	1378.624000	1378.914000	4000.000000	18000.000000	8000.000000	Trillphee	13.014759	-34.853505	76.185166	0
339	Spectrogram 1	1	1383.364000	1383.468000	4000.000000	18000.000000	8000.000000	Trillphee	7.517780	-32.581026	44.119766	0
340	Spectrogram 1	1	1387.924000	1388.160000	4000.000000	18000.000000	8000.000000	Trill	18.345730	-36.713295	38.875352	0
341	Spectrogram 1	1	1388.992000	1389.504000	4000.000000	18000.000000	8000.000000	Trillphee	11.549724	-37.460863	46.601515	0
342	Spectrogram 1	1	1391.692000	1391.778000	4000.000000	18000.000000	8000.000000	Trillphee	13.378399	-37.933054	32.325140	0
343	Spectrogram 1	1	1392.298000	1392.342000	4000.000000	18000.000000	8000.000000	Trill	10.306481	-37.761649	42.304880	0
344	Spectrogram 1	1	1401.980000	1402.090000	4000.000000	18000.000000	8000.000000	Trillphee	10.794598	-27.180504	87.700054	0
345	Spectrogram 1	1	1402.112000	1402.252000	4000.000000	18000.000000	8000.000000	Trillphee	8.214592	-31.647852	54.560371	0
346	Spectrogram 1	1	1402.274000	1402.456000	4000.000000	18000.000000	8000.000000	Phee	8.195248	-27.654344	68.566936	0
347	Spectrogram 1	1	1402.478000	1403.428000	4000.000000	18000.000000	8000.000000	Phee	14.383414	-24.140497	130.878987	0
348	Spectrogram 1	1	1422.584000	1422.988000	4000.000000	18000.000000	8000.000000	Trill	6.057030	-38.252728	38.525604	0
349	Spectrogram 1	1	1425.548000	1426.408000	4000.000000	18000.000000	8000.000000	Trillphee	12.761434	-32.894921	81.728209	0
350	Spectrogram 1	1	1429.064000	1429.774000	4000.000000	18000.000000	8000.000000	Trillphee	11.931970	-29.612090	96.199193	0
351	Spectrogram 1	1	1430.420000	1430.818000	4000.000000	18000.000000	8000.000000	Trill	13.204381	-36.521912	56.901620	0
352	Spectrogram 1	1	1430.990000	1431.298000	4000.000000	18000.000000	8000.000000	Trill	11.650856	-36.920774	54.607163	0
353	Spectrogram 1	1	1432.508000	1432.630000	4000.000000	18000.000000	8000.000000	Trill	9.686380	-34.470474	60.731163	0
354	Spectrogram 1	1	1432.682000	1432.798000	4000.000000	18000.000000	8000.000000	Trill	10.843803	-34.388262	64.844127	0
355	Spectrogram 1	1	1432.856000	1432.936000	4000.000000	18000.000000	8000.000000	Trillphee	12.142089	-34.173629	59.002218	0
356	Spectrogram 1	1	1433.198000	1433.344000	4000.000000	18000.000000	8000.000000	Trill	9.183526	-35.782078	58.269563	0
357	Spectrogram 1	1	1437.326000	1437.472000	4000.000000	18000.000000	8000.000000	Phee	6.225565	-38.727215	31.012659	3
358	Spectrogram 1	1	1451.180000	1451.668000	4000.000000	18000.000000	8000.000000	Trillphee	15.940488	-36.828926	56.564023	0
359	Spectrogram 1	1	1469.840000	1470.364000	4000.000000	18000.000000	8000.000000	Trillphee	13.029389	-30.218600	96.984717	0
360	Spectrogram 1	1	1476.584000	1477.342000	4000.000000	18000.000000	8000.000000	Phee	12.814576	-26.450915	113.841665	0
361	Spectrogram 1	1	1477.364000	1477.636000	4000.000000	18000.000000	8000.000000	Phee	12.863421	-31.033982	77.529267	0
362	Spectrogram 1	1	1477.718000	1477.762000	4000.000000	18000.000000	8000.000000	Trill	9.745216	-32.021008	77.174109	0
363	Spectrogram 1	1	1483.052000	1483.786000	4000.000000	18000.000000	8000.000000	Trillphee	7.988974	-35.141839	51.571324	0
364	Spectrogram 1	1	1485.482000	1485.616000	4000.000000	18000.000000	8000.000000	Trill	10.978756	-36.569750	41.806908	0
365	Spectrogram 1	1	1485.812000	1485.922000	4000.000000	18000.000000	8000.000000	Trill	7.576334	-32.093361	38.984722	0
366	Spectrogram 1	1	1486.124000	1486.228000	4000.000000	18000.000000	8000.000000	Trillphee	9.769702	-32.441091	63.727779	0
367	Spectrogram 1	1	1487.432000	1487.596000	4000.000000	18000.000000	8000.000000	Trillphee	12.842189	-35.879720	57.832313	0
368	Spectrogram 1	1	1490.174000	1490.404000	4000.000000	18000.000000	8000.000000	Trill	10.132750	-37.156453	45.029398	0
369	Spectrogram 1	1	1490.546000	1490.740000	4000.000000	18000.000000	8000.000000	Trillphee	11.057543	-36.069641	56.098532	0
370	Spectrogram 1	1	1490.828000	1490.890000	4000.000000	18000.000000	8000.000000	Trill	9.818028	-37.773939	35.042229	0
371	Spectrogram 1	1	1491.884000	1491.994000	4000.000000	18000.000000	8000.000000	Trill	8.784603	-38.419340	39.274680	0
372	Spectrogram 1	1	1495.418000	1495.606000	4000.000000	18000.000000	8000.000000	Trill	8.168439	-35.176630	50.690108	0
373	Spectrogram 1	1	1495.688000	1495.774000	4000.000000	18000.000000	8000.000000	Phee	8.764443	-28.224855	80.891255	0
374	Spectrogram 1	1	1495.916000	1496.020000	4000.000000	18000.000000	8000.000000	Trill	7.544842	-32.568024	52.601546	0
375	Spectrogram 1	1	1496.078000	1496.212000	4000.000000	18000.000000	8000.000000	Trillphee	11.933928	-32.487760	60.936137	0
376	Spectrogram 1	1	1501.422000	1501.736000	4000.000000	18000.000000	8000.000000	Trillphee	6.869626	-36.286053	51.653068	0
