Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Exception
695	Spectrogram 1	3	3208.994000	3209.092000	4000.000000	18000.000000	8000.000000	Trill	14.448057	-30.448792	0
696	Spectrogram 1	3	3209.228000	3209.350000	4000.000000	18000.000000	8000.000000	Trill	15.573953	-30.110917	0
697	Spectrogram 1	3	3209.462000	3209.536000	4000.000000	18000.000000	8000.000000	Trill	15.019764	-34.224946	0
698	Spectrogram 1	3	3214.220000	3214.264000	4000.000000	18000.000000	8000.000000	Trill	10.761791	-35.338166	1
699	Spectrogram 1	3	3220.154000	3220.186000	4000.000000	18000.000000	8000.000000	Trill	10.800757	-38.134668	1
700	Spectrogram 1	3	3220.922000	3220.984000	4000.000000	18000.000000	8000.000000	Trill	11.922632	-36.694326	1
701	Spectrogram 1	3	3223.820000	3223.864000	4000.000000	18000.000000	8000.000000	Trill	10.374096	-37.810531	1
702	Spectrogram 1	3	3246.380000	3246.412000	4000.000000	18000.000000	8000.000000	Trill	12.965693	-35.918959	0
703	Spectrogram 1	3	3296.888000	3296.968000	4000.000000	18000.000000	8000.000000	Trill	12.997545	-36.618543	0
704	Spectrogram 1	3	3331.380000	3331.412000	4000.000000	18000.000000	8000.000000	Trill	12.920664	-37.718572	0
705	Spectrogram 1	3	3339.318000	3339.350000	4000.000000	18000.000000	8000.000000	Trill	9.494176	-38.379063	1
706	Spectrogram 1	3	3371.478000	3371.510000	4000.000000	18000.000000	8000.000000	Trill	9.754194	-37.378044	1
707	Spectrogram 1	3	3371.622000	3371.660000	4000.000000	18000.000000	8000.000000	Trill	9.140434	-37.599298	1
708	Spectrogram 1	3	3376.044000	3376.076000	4000.000000	18000.000000	8000.000000	Trill	12.154436	-35.447614	0
709	Spectrogram 1	3	3378.360000	3378.392000	4000.000000	18000.000000	8000.000000	Phee	13.215257	-36.067221	0
710	Spectrogram 1	3	3379.014000	3379.046000	4000.000000	18000.000000	8000.000000	Trill	12.773405	-36.777681	0
711	Spectrogram 1	3	3389.118000	3389.186000	4000.000000	18000.000000	8000.000000	Trill	14.114963	-36.508837	0
712	Spectrogram 1	3	3390.846000	3390.884000	4000.000000	18000.000000	8000.000000	Trill	9.908315	-37.241036	1
713	Spectrogram 1	3	3411.142000	3411.210000	4000.000000	18000.000000	8000.000000	Trill	12.278436	-35.177052	0
714	Spectrogram 1	3	3411.328000	3411.378000	4000.000000	18000.000000	8000.000000	Trill	12.923216	-33.915921	0
715	Spectrogram 1	3	3411.556000	3411.606000	4000.000000	18000.000000	8000.000000	Trill	13.961733	-35.061282	0
716	Spectrogram 1	3	3413.374000	3413.424000	4000.000000	18000.000000	8000.000000	Trill	14.181999	-36.117439	0
717	Spectrogram 1	3	3413.584000	3413.634000	4000.000000	18000.000000	8000.000000	Trill	13.866719	-32.920963	0
718	Spectrogram 1	3	3413.722000	3413.778000	4000.000000	18000.000000	8000.000000	Trill	17.961526	-31.973948	0
719	Spectrogram 1	3	3413.878000	3413.940000	4000.000000	18000.000000	8000.000000	Trill	16.521575	-33.653830	0
720	Spectrogram 1	3	3414.016000	3414.090000	4000.000000	18000.000000	8000.000000	Trill	16.338480	-33.541836	0
721	Spectrogram 1	3	3414.172000	3414.252000	4000.000000	18000.000000	8000.000000	Trill	17.358689	-33.512982	0
722	Spectrogram 1	3	3414.484000	3414.558000	4000.000000	18000.000000	8000.000000	Trill	15.961487	-33.230386	0
723	Spectrogram 1	3	3430.168000	3430.200000	4000.000000	18000.000000	8000.000000	Trill	11.839137	-37.253899	1
724	Spectrogram 1	3	3436.522000	3436.626000	4000.000000	18000.000000	8000.000000	Trill	12.806993	-38.162911	0
725	Spectrogram 1	3	3453.544000	3453.588000	4000.000000	18000.000000	8000.000000	Trill	12.716318	-35.190243	0
726	Spectrogram 1	3	3468.586000	3468.648000	4000.000000	18000.000000	8000.000000	Trill	12.942189	-37.210395	0
727	Spectrogram 1	3	3469.972000	3470.052000	4000.000000	18000.000000	8000.000000	Trill	13.294803	-38.788743	0
728	Spectrogram 1	3	3480.082000	3480.120000	4000.000000	18000.000000	8000.000000	Trill	13.310840	-36.882847	0
729	Spectrogram 1	3	3489.598000	3489.684000	4000.000000	18000.000000	8000.000000	Trill	11.453589	-34.271659	1
730	Spectrogram 1	3	3490.258000	3490.344000	4000.000000	18000.000000	8000.000000	Trill	11.388980	-34.655643	1
731	Spectrogram 1	3	3490.420000	3490.524000	4000.000000	18000.000000	8000.000000	Trill	13.100598	-36.163931	0
732	Spectrogram 1	3	3490.744000	3490.812000	4000.000000	18000.000000	8000.000000	Trill	12.362273	-35.226721	0
733	Spectrogram 1	3	3492.196000	3492.240000	4000.000000	18000.000000	8000.000000	Trill	11.228503	-36.880626	1
734	Spectrogram 1	3	3498.496000	3498.582000	4000.000000	18000.000000	8000.000000	Trill	16.846038	-31.006572	0
735	Spectrogram 1	3	3498.670000	3498.714000	4000.000000	18000.000000	8000.000000	Trill	18.547089	-31.897232	0
736	Spectrogram 1	3	3498.826000	3498.948000	4000.000000	18000.000000	8000.000000	Trill	17.407361	-29.941218	0
737	Spectrogram 1	3	3499.018000	3499.080000	4000.000000	18000.000000	8000.000000	Trill	18.086157	-30.942794	0
738	Spectrogram 1	3	3499.324000	3499.410000	4000.000000	18000.000000	8000.000000	Trill	17.619305	-31.763347	0
739	Spectrogram 1	3	3500.042000	3500.092000	4000.000000	18000.000000	8000.000000	Trill	20.841337	-31.169502	0
740	Spectrogram 1	3	3527.132000	3527.188000	4000.000000	18000.000000	8000.000000	Trill	13.063283	-35.859222	0
741	Spectrogram 1	3	3528.272000	3528.304000	4000.000000	18000.000000	8000.000000	Phee	20.256229	-33.629027	0
742	Spectrogram 1	3	3545.750000	3546.010000	4000.000000	18000.000000	8000.000000	Trill	12.026839	-35.296143	0
743	Spectrogram 1	3	3550.310000	3550.444000	4000.000000	18000.000000	8000.000000	Trill	13.374374	-37.586080	0
744	Spectrogram 1	3	3550.592000	3550.660000	4000.000000	18000.000000	8000.000000	Phee	13.343817	-37.912589	0
745	Spectrogram 1	3	3551.726000	3551.758000	4000.000000	18000.000000	8000.000000	Trill	11.250465	-38.105548	1
746	Spectrogram 1	3	3553.118000	3553.228000	4000.000000	18000.000000	8000.000000	Trill	13.644319	-37.358386	0
747	Spectrogram 1	3	3554.318000	3554.356000	4000.000000	18000.000000	8000.000000	Trill	13.436119	-38.919888	0
748	Spectrogram 1	3	3557.282000	3557.314000	4000.000000	18000.000000	8000.000000	Trill	13.456034	-34.556640	0
749	Spectrogram 1	3	3560.882000	3560.920000	4000.000000	18000.000000	8000.000000	Trill	12.068534	-38.252323	0
750	Spectrogram 1	3	3561.038000	3561.070000	4000.000000	18000.000000	8000.000000	Trill	11.454938	-38.787270	1
751	Spectrogram 1	3	3561.194000	3561.232000	4000.000000	18000.000000	8000.000000	Trill	10.477838	-38.578843	1
752	Spectrogram 1	3	3561.368000	3561.406000	4000.000000	18000.000000	8000.000000	Trill	11.824750	-38.646718	1
753	Spectrogram 1	3	3561.554000	3561.586000	4000.000000	18000.000000	8000.000000	Trill	12.786698	-38.682771	0
754	Spectrogram 1	3	3563.936000	3563.992000	4000.000000	18000.000000	8000.000000	Phee	12.641223	-37.477768	0
755	Spectrogram 1	3	3572.132000	3572.164000	4000.000000	18000.000000	8000.000000	Trill	10.624217	-37.832711	1
756	Spectrogram 1	3	3572.438000	3572.476000	4000.000000	18000.000000	8000.000000	Phee	11.277774	-36.499349	1
757	Spectrogram 1	3	3576.572000	3576.622000	4000.000000	18000.000000	8000.000000	Trill	11.326667	-38.886851	1
758	Spectrogram 1	3	3584.474000	3584.512000	4000.000000	18000.000000	8000.000000	Trill	9.691230	-35.284717	1
759	Spectrogram 1	3	3584.600000	3584.644000	4000.000000	18000.000000	8000.000000	Trill	9.118917	-35.699050	1
760	Spectrogram 1	3	3584.720000	3584.764000	4000.000000	18000.000000	8000.000000	Trill	9.527168	-35.600798	1
761	Spectrogram 1	3	3584.846000	3584.896000	4000.000000	18000.000000	8000.000000	Trill	9.767706	-35.811181	1
762	Spectrogram 1	3	3588.044000	3588.094000	4000.000000	18000.000000	8000.000000	Trill	9.832816	-36.970935	1
763	Spectrogram 1	3	3590.870000	3590.908000	4000.000000	18000.000000	8000.000000	Trill	9.588183	-37.342524	1
764	Spectrogram 1	3	3591.002000	3591.034000	4000.000000	18000.000000	8000.000000	Trill	10.984434	-37.781985	1
765	Spectrogram 1	3	3591.128000	3591.202000	4000.000000	18000.000000	8000.000000	Trill	11.185432	-38.027412	1
766	Spectrogram 1	3	3591.278000	3591.310000	4000.000000	18000.000000	8000.000000	Trill	10.107350	-37.729160	1
767	Spectrogram 1	3	3591.428000	3591.460000	4000.000000	18000.000000	8000.000000	Trill	10.244097	-37.585074	1
768	Spectrogram 1	3	3591.590000	3591.622000	4000.000000	18000.000000	8000.000000	Trill	11.817634	-37.807692	1
769	Spectrogram 1	3	3592.160000	3592.210000	4000.000000	18000.000000	8000.000000	Trill	12.396952	-34.601255	0
770	Spectrogram 1	3	3592.250000	3592.282000	4000.000000	18000.000000	8000.000000	Trill	11.903123	-37.443722	1
771	Spectrogram 1	3	3592.412000	3592.450000	4000.000000	18000.000000	8000.000000	Trill	12.282557	-38.186117	0
772	Spectrogram 1	3	3592.604000	3592.636000	4000.000000	18000.000000	8000.000000	Trill	11.389567	-37.826711	1
773	Spectrogram 1	3	3592.754000	3592.792000	4000.000000	18000.000000	8000.000000	Trill	10.363502	-37.556520	1
774	Spectrogram 1	3	3592.880000	3592.996000	4000.000000	18000.000000	8000.000000	Trill	9.040975	-35.831212	1
775	Spectrogram 1	3	3593.270000	3593.302000	4000.000000	18000.000000	8000.000000	Trill	11.247105	-37.974321	1
776	Spectrogram 1	3	3593.630000	3593.662000	4000.000000	18000.000000	8000.000000	Trill	10.779864	-38.070653	1
777	Spectrogram 1	3	3605.436000	3605.462000	4000.000000	18000.000000	8000.000000	Trill	14.940311	-37.825073	0
778	Spectrogram 1	3	3606.012000	3606.086000	4000.000000	18000.000000	8000.000000	Phee	16.593781	-38.535217	0
779	Spectrogram 1	3	3613.392000	3613.436000	4000.000000	18000.000000	8000.000000	Trill	9.752949	-37.451678	1
780	Spectrogram 1	3	3621.744000	3621.800000	4000.000000	18000.000000	8000.000000	Trill	9.709523	-37.534685	1
781	Spectrogram 1	3	3627.354000	3627.884000	4000.000000	18000.000000	8000.000000	Trill	11.486951	-33.408359	1
782	Spectrogram 1	3	3630.684000	3630.776000	4000.000000	18000.000000	8000.000000	Trill	13.639501	-35.301616	0
783	Spectrogram 1	3	3637.266000	3637.346000	4000.000000	18000.000000	8000.000000	Trill	10.095420	-38.593727	1
784	Spectrogram 1	3	3637.434000	3637.490000	4000.000000	18000.000000	8000.000000	Trill	9.167425	-38.399607	1
785	Spectrogram 1	3	3638.742000	3638.774000	4000.000000	18000.000000	8000.000000	Trill	12.701296	-37.089931	0
786	Spectrogram 1	3	3640.098000	3640.172000	4000.000000	18000.000000	8000.000000	Trill	10.113431	-33.432326	1
787	Spectrogram 1	3	3640.242000	3640.304000	4000.000000	18000.000000	8000.000000	Trill	9.892690	-33.481311	1
788	Spectrogram 1	3	3640.500000	3640.598000	4000.000000	18000.000000	8000.000000	Trill	9.369397	-34.812845	1
789	Spectrogram 1	3	3640.938000	3641.012000	4000.000000	18000.000000	8000.000000	Trill	10.034433	-34.373037	1
790	Spectrogram 1	3	3641.082000	3641.156000	4000.000000	18000.000000	8000.000000	Trill	9.401825	-34.075276	1
791	Spectrogram 1	3	3641.220000	3641.288000	4000.000000	18000.000000	8000.000000	Trill	10.322185	-34.463232	1
792	Spectrogram 1	3	3641.352000	3641.420000	4000.000000	18000.000000	8000.000000	Trill	11.016821	-35.597039	1
793	Spectrogram 1	3	3643.212000	3643.298000	4000.000000	18000.000000	8000.000000	Trill	12.750699	-38.545002	0
